"","activity","subject","V2","variable","V1"
"2009",4,22,"SITTING","tGravityAccMag-std()",-0.924336184035484
"2010",4,22,"SITTING","tBodyAccJerkMag-std()",-0.968576776774194
"2011",4,22,"SITTING","tBodyGyroMag-std()",-0.933268487096774
"2012",4,22,"SITTING","tBodyGyroJerkMag-std()",-0.976503766290323
"2013",4,22,"SITTING","fBodyAccMag-std()",-0.926798029822581
"2014",4,22,"SITTING","fBodyBodyAccJerkMag-std()",-0.967026275967742
"2015",4,22,"SITTING","fBodyBodyGyroMag-std()",-0.93356300983871
"2016",4,22,"SITTING","fBodyBodyGyroJerkMag-std()",-0.976318114516129
"2017",4,23,"SITTING","tBodyAccMag-mean()",-0.944080772941176
"2018",4,23,"SITTING","tGravityAccMag-mean()",-0.944080772941176
"2019",4,23,"SITTING","tBodyAccJerkMag-mean()",-0.982375503382353
"2020",4,23,"SITTING","tBodyGyroMag-mean()",-0.936593426911765
"2021",4,23,"SITTING","tBodyGyroJerkMag-mean()",-0.986514066029412
"2022",4,23,"SITTING","fBodyAccMag-mean()",-0.945837830147059
"2023",4,23,"SITTING","fBodyBodyAccJerkMag-mean()",-0.974121466764706
"2024",4,23,"SITTING","fBodyBodyGyroMag-mean()",-0.952293277205882
"2025",4,23,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.980707211470588
"2026",4,23,"SITTING","tBodyAccMag-std()",-0.924963263235294
"2027",4,23,"SITTING","tGravityAccMag-std()",-0.924963263235294
"2028",4,23,"SITTING","tBodyAccJerkMag-std()",-0.973668776323529
"2029",4,23,"SITTING","tBodyGyroMag-std()",-0.937006097352941
"2030",4,23,"SITTING","tBodyGyroJerkMag-std()",-0.979226997941177
"2031",4,23,"SITTING","fBodyAccMag-std()",-0.927090118382353
"2032",4,23,"SITTING","fBodyBodyAccJerkMag-std()",-0.972117016617647
"2033",4,23,"SITTING","fBodyBodyGyroMag-std()",-0.938680776617647
"2034",4,23,"SITTING","fBodyBodyGyroJerkMag-std()",-0.978499038088235
"2035",4,24,"SITTING","tBodyAccMag-mean()",-0.949061808333333
"2036",4,24,"SITTING","tGravityAccMag-mean()",-0.949061808333333
"2037",4,24,"SITTING","tBodyAccJerkMag-mean()",-0.985170954111111
"2038",4,24,"SITTING","tBodyGyroMag-mean()",-0.944998079666667
"2039",4,24,"SITTING","tBodyGyroJerkMag-mean()",-0.990975841555556
"2040",4,24,"SITTING","fBodyAccMag-mean()",-0.9408838882
"2041",4,24,"SITTING","fBodyBodyAccJerkMag-mean()",-0.981892890777778
"2042",4,24,"SITTING","fBodyBodyGyroMag-mean()",-0.956560128333333
"2043",4,24,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.987864553222222
"2044",4,24,"SITTING","tBodyAccMag-std()",-0.920424657222222
"2045",4,24,"SITTING","tGravityAccMag-std()",-0.920424657222222
"2046",4,24,"SITTING","tBodyAccJerkMag-std()",-0.981267518111111
"2047",4,24,"SITTING","tBodyGyroMag-std()",-0.940606084444444
"2048",4,24,"SITTING","tBodyGyroJerkMag-std()",-0.986764295
"2049",4,24,"SITTING","fBodyAccMag-std()",-0.923326632311111
"2050",4,24,"SITTING","fBodyBodyAccJerkMag-std()",-0.979337305777778
"2051",4,24,"SITTING","fBodyBodyGyroMag-std()",-0.941052378111111
"2052",4,24,"SITTING","fBodyBodyGyroJerkMag-std()",-0.986074480111111
"2053",4,25,"SITTING","tBodyAccMag-mean()",-0.970409337076923
"2054",4,25,"SITTING","tGravityAccMag-mean()",-0.970409337076923
"2055",4,25,"SITTING","tBodyAccJerkMag-mean()",-0.989545142461538
"2056",4,25,"SITTING","tBodyGyroMag-mean()",-0.966568718615385
"2057",4,25,"SITTING","tBodyGyroJerkMag-mean()",-0.99286465
"2058",4,25,"SITTING","fBodyAccMag-mean()",-0.967017992615385
"2059",4,25,"SITTING","fBodyBodyAccJerkMag-mean()",-0.987941825538462
"2060",4,25,"SITTING","fBodyBodyGyroMag-mean()",-0.979350913692308
"2061",4,25,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.991781701692308
"2062",4,25,"SITTING","tBodyAccMag-std()",-0.960003414461538
"2063",4,25,"SITTING","tGravityAccMag-std()",-0.960003414461538
"2064",4,25,"SITTING","tBodyAccJerkMag-std()",-0.988311804923077
"2065",4,25,"SITTING","tBodyGyroMag-std()",-0.970639125692308
"2066",4,25,"SITTING","tBodyGyroJerkMag-std()",-0.991766403076923
"2067",4,25,"SITTING","fBodyAccMag-std()",-0.961997268307692
"2068",4,25,"SITTING","fBodyBodyAccJerkMag-std()",-0.987618801076923
"2069",4,25,"SITTING","fBodyBodyGyroMag-std()",-0.970321897230769
"2070",4,25,"SITTING","fBodyBodyGyroJerkMag-std()",-0.992019559538462
"2071",4,26,"SITTING","tBodyAccMag-mean()",-0.953079994102564
"2072",4,26,"SITTING","tGravityAccMag-mean()",-0.953079994102564
"2073",4,26,"SITTING","tBodyAccJerkMag-mean()",-0.990898435769231
"2074",4,26,"SITTING","tBodyGyroMag-mean()",-0.954052945897436
"2075",4,26,"SITTING","tBodyGyroJerkMag-mean()",-0.994466446282051
"2076",4,26,"SITTING","fBodyAccMag-mean()",-0.952411043717949
"2077",4,26,"SITTING","fBodyBodyAccJerkMag-mean()",-0.989481942820513
"2078",4,26,"SITTING","fBodyBodyGyroMag-mean()",-0.97646387
"2079",4,26,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.993985447564103
"2080",4,26,"SITTING","tBodyAccMag-std()",-0.933602783410256
"2081",4,26,"SITTING","tGravityAccMag-std()",-0.933602783410256
"2082",4,26,"SITTING","tBodyAccJerkMag-std()",-0.989986111666667
"2083",4,26,"SITTING","tBodyGyroMag-std()",-0.964742022307692
"2084",4,26,"SITTING","tBodyGyroJerkMag-std()",-0.994033207051282
"2085",4,26,"SITTING","fBodyAccMag-std()",-0.934587699141026
"2086",4,26,"SITTING","fBodyBodyAccJerkMag-std()",-0.989521272820513
"2087",4,26,"SITTING","fBodyBodyGyroMag-std()",-0.963650652307692
"2088",4,26,"SITTING","fBodyBodyGyroJerkMag-std()",-0.99420976974359
"2089",4,27,"SITTING","tBodyAccMag-mean()",-0.979481668857143
"2090",4,27,"SITTING","tGravityAccMag-mean()",-0.979481668857143
"2091",4,27,"SITTING","tBodyAccJerkMag-mean()",-0.989467178285714
"2092",4,27,"SITTING","tBodyGyroMag-mean()",-0.963565474
"2093",4,27,"SITTING","tBodyGyroJerkMag-mean()",-0.994034710714286
"2094",4,27,"SITTING","fBodyAccMag-mean()",-0.974766466714286
"2095",4,27,"SITTING","fBodyBodyAccJerkMag-mean()",-0.988773269428571
"2096",4,27,"SITTING","fBodyBodyGyroMag-mean()",-0.979482820857143
"2097",4,27,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.992390264285714
"2098",4,27,"SITTING","tBodyAccMag-std()",-0.969526674714286
"2099",4,27,"SITTING","tGravityAccMag-std()",-0.969526674714286
"2100",4,27,"SITTING","tBodyAccJerkMag-std()",-0.989200539571429
"2101",4,27,"SITTING","tBodyGyroMag-std()",-0.970782132714286
"2102",4,27,"SITTING","tBodyGyroJerkMag-std()",-0.992112829571429
"2103",4,27,"SITTING","fBodyAccMag-std()",-0.970885296857143
"2104",4,27,"SITTING","fBodyBodyAccJerkMag-std()",-0.988531651142857
"2105",4,27,"SITTING","fBodyBodyGyroMag-std()",-0.970528266285714
"2106",4,27,"SITTING","fBodyBodyGyroJerkMag-std()",-0.991967776285714
"2107",4,28,"SITTING","tBodyAccMag-mean()",-0.955789708611111
"2108",4,28,"SITTING","tGravityAccMag-mean()",-0.955789708611111
"2109",4,28,"SITTING","tBodyAccJerkMag-mean()",-0.973274366805556
"2110",4,28,"SITTING","tBodyGyroMag-mean()",-0.955175567083333
"2111",4,28,"SITTING","tBodyGyroJerkMag-mean()",-0.981213159305556
"2112",4,28,"SITTING","fBodyAccMag-mean()",-0.953928124027778
"2113",4,28,"SITTING","fBodyBodyAccJerkMag-mean()",-0.969178686666667
"2114",4,28,"SITTING","fBodyBodyGyroMag-mean()",-0.960297525
"2115",4,28,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.979465868888889
"2116",4,28,"SITTING","tBodyAccMag-std()",-0.947782703333333
"2117",4,28,"SITTING","tGravityAccMag-std()",-0.947782703333333
"2118",4,28,"SITTING","tBodyAccJerkMag-std()",-0.970301646111111
"2119",4,28,"SITTING","tBodyGyroMag-std()",-0.951065984027778
"2120",4,28,"SITTING","tBodyGyroJerkMag-std()",-0.978441918333333
"2121",4,28,"SITTING","fBodyAccMag-std()",-0.952281424444444
"2122",4,28,"SITTING","fBodyBodyAccJerkMag-std()",-0.970823336388889
"2123",4,28,"SITTING","fBodyBodyGyroMag-std()",-0.953534292638889
"2124",4,28,"SITTING","fBodyBodyGyroJerkMag-std()",-0.97839537
"2125",4,29,"SITTING","tBodyAccMag-mean()",-0.978017021833333
"2126",4,29,"SITTING","tGravityAccMag-mean()",-0.978017021833333
"2127",4,29,"SITTING","tBodyAccJerkMag-mean()",-0.990719807666667
"2128",4,29,"SITTING","tBodyGyroMag-mean()",-0.962377332166667
"2129",4,29,"SITTING","tBodyGyroJerkMag-mean()",-0.995392308166667
"2130",4,29,"SITTING","fBodyAccMag-mean()",-0.973346531833333
"2131",4,29,"SITTING","fBodyBodyAccJerkMag-mean()",-0.990093703833333
"2132",4,29,"SITTING","fBodyBodyGyroMag-mean()",-0.980269425833333
"2133",4,29,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.995063049
"2134",4,29,"SITTING","tBodyAccMag-std()",-0.9692903165
"2135",4,29,"SITTING","tGravityAccMag-std()",-0.9692903165
"2136",4,29,"SITTING","tBodyAccJerkMag-std()",-0.990531729333333
"2137",4,29,"SITTING","tBodyGyroMag-std()",-0.971578024666667
"2138",4,29,"SITTING","tBodyGyroJerkMag-std()",-0.994905344
"2139",4,29,"SITTING","fBodyAccMag-std()",-0.971218019833333
"2140",4,29,"SITTING","fBodyBodyAccJerkMag-std()",-0.989822909333333
"2141",4,29,"SITTING","fBodyBodyGyroMag-std()",-0.971011373
"2142",4,29,"SITTING","fBodyBodyGyroJerkMag-std()",-0.994742028
"2143",4,30,"SITTING","tBodyAccMag-mean()",-0.957487221451613
"2144",4,30,"SITTING","tGravityAccMag-mean()",-0.957487221451613
"2145",4,30,"SITTING","tBodyAccJerkMag-mean()",-0.987799055645161
"2146",4,30,"SITTING","tBodyGyroMag-mean()",-0.955847323870968
"2147",4,30,"SITTING","tBodyGyroJerkMag-mean()",-0.993737388225806
"2148",4,30,"SITTING","fBodyAccMag-mean()",-0.959923388064516
"2149",4,30,"SITTING","fBodyBodyAccJerkMag-mean()",-0.985826330967742
"2150",4,30,"SITTING","fBodyBodyGyroMag-mean()",-0.973876282903226
"2151",4,30,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.991750682096774
"2152",4,30,"SITTING","tBodyAccMag-std()",-0.942901466612903
"2153",4,30,"SITTING","tGravityAccMag-std()",-0.942901466612903
"2154",4,30,"SITTING","tBodyAccJerkMag-std()",-0.98605764
"2155",4,30,"SITTING","tBodyGyroMag-std()",-0.960641288225806
"2156",4,30,"SITTING","tBodyGyroJerkMag-std()",-0.991280225
"2157",4,30,"SITTING","fBodyAccMag-std()",-0.943543732580645
"2158",4,30,"SITTING","fBodyBodyAccJerkMag-std()",-0.985294959032258
"2159",4,30,"SITTING","fBodyBodyGyroMag-std()",-0.959513937258065
"2160",4,30,"SITTING","fBodyBodyGyroJerkMag-std()",-0.990946424516129
"2161",5,1,"STANDING","tBodyAccMag-mean()",-0.984278207358491
"2162",5,1,"STANDING","tGravityAccMag-mean()",-0.984278207358491
"2163",5,1,"STANDING","tBodyAccJerkMag-mean()",-0.992367790566038
"2164",5,1,"STANDING","tBodyGyroMag-mean()",-0.976493792830189
"2165",5,1,"STANDING","tBodyGyroJerkMag-mean()",-0.994966790566038
"2166",5,1,"STANDING","fBodyAccMag-mean()",-0.985356361132075
"2167",5,1,"STANDING","fBodyBodyAccJerkMag-mean()",-0.99254247754717
"2168",5,1,"STANDING","fBodyBodyGyroMag-mean()",-0.984617623396226
"2169",5,1,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.994815376981132
"2170",5,1,"STANDING","tBodyAccMag-std()",-0.981942928867925
"2171",5,1,"STANDING","tGravityAccMag-std()",-0.981942928867925
"2172",5,1,"STANDING","tBodyAccJerkMag-std()",-0.993096209433962
"2173",5,1,"STANDING","tBodyGyroMag-std()",-0.978690028679245
"2174",5,1,"STANDING","tBodyGyroJerkMag-std()",-0.994733238679245
"2175",5,1,"STANDING","fBodyAccMag-std()",-0.982313804716981
"2176",5,1,"STANDING","fBodyBodyAccJerkMag-std()",-0.992536003396226
"2177",5,1,"STANDING","fBodyBodyGyroMag-std()",-0.978466072075472
"2178",5,1,"STANDING","fBodyBodyGyroJerkMag-std()",-0.994671123207547
"2179",5,2,"STANDING","tBodyAccMag-mean()",-0.984278207358491
"2180",5,2,"STANDING","tGravityAccMag-mean()",-0.984278207358491
"2181",5,2,"STANDING","tBodyAccJerkMag-mean()",-0.992367790566038
"2182",5,2,"STANDING","tBodyGyroMag-mean()",-0.976493792830189
"2183",5,2,"STANDING","tBodyGyroJerkMag-mean()",-0.994966790566038
"2184",5,2,"STANDING","fBodyAccMag-mean()",-0.985356361132075
"2185",5,2,"STANDING","fBodyBodyAccJerkMag-mean()",-0.99254247754717
"2186",5,2,"STANDING","fBodyBodyGyroMag-mean()",-0.984617623396226
"2187",5,2,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.994815376981132
"2188",5,2,"STANDING","tBodyAccMag-std()",-0.981942928867925
"2189",5,2,"STANDING","tGravityAccMag-std()",-0.981942928867925
"2190",5,2,"STANDING","tBodyAccJerkMag-std()",-0.993096209433962
"2191",5,2,"STANDING","tBodyGyroMag-std()",-0.978690028679245
"2192",5,2,"STANDING","tBodyGyroJerkMag-std()",-0.994733238679245
"2193",5,2,"STANDING","fBodyAccMag-std()",-0.982313804716981
"2194",5,2,"STANDING","fBodyBodyAccJerkMag-std()",-0.992536003396226
"2195",5,2,"STANDING","fBodyBodyGyroMag-std()",-0.978466072075472
"2196",5,2,"STANDING","fBodyBodyGyroJerkMag-std()",-0.994671123207547
"2197",5,3,"STANDING","tBodyAccMag-mean()",-0.925430819016393
"2198",5,3,"STANDING","tGravityAccMag-mean()",-0.925430819016393
"2199",5,3,"STANDING","tBodyAccJerkMag-mean()",-0.959303840327869
"2200",5,3,"STANDING","tBodyGyroMag-mean()",-0.892089349344262
"2201",5,3,"STANDING","tBodyGyroJerkMag-mean()",-0.962339339672131
"2202",5,3,"STANDING","fBodyAccMag-mean()",-0.926968932295082
"2203",5,3,"STANDING","fBodyBodyAccJerkMag-mean()",-0.948627467704918
"2204",5,3,"STANDING","fBodyBodyGyroMag-mean()",-0.913682362622951
"2205",5,3,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.960331717868852
"2206",5,3,"STANDING","tBodyAccMag-std()",-0.915143303606557
"2207",5,3,"STANDING","tGravityAccMag-std()",-0.915143303606557
"2208",5,3,"STANDING","tBodyAccJerkMag-std()",-0.948770043278689
"2209",5,3,"STANDING","tBodyGyroMag-std()",-0.88212522147541
"2210",5,3,"STANDING","tBodyGyroJerkMag-std()",-0.957679766885246
"2211",5,3,"STANDING","fBodyAccMag-std()",-0.921836076557377
"2212",5,3,"STANDING","fBodyBodyAccJerkMag-std()",-0.94820681442623
"2213",5,3,"STANDING","fBodyBodyGyroMag-std()",-0.883439718032787
"2214",5,3,"STANDING","fBodyBodyGyroJerkMag-std()",-0.957121510491803
"2215",5,4,"STANDING","tBodyAccMag-mean()",-0.925430819016393
"2216",5,4,"STANDING","tGravityAccMag-mean()",-0.925430819016393
"2217",5,4,"STANDING","tBodyAccJerkMag-mean()",-0.959303840327869
"2218",5,4,"STANDING","tBodyGyroMag-mean()",-0.892089349344262
"2219",5,4,"STANDING","tBodyGyroJerkMag-mean()",-0.962339339672131
"2220",5,4,"STANDING","fBodyAccMag-mean()",-0.926968932295082
"2221",5,4,"STANDING","fBodyBodyAccJerkMag-mean()",-0.948627467704918
"2222",5,4,"STANDING","fBodyBodyGyroMag-mean()",-0.913682362622951
"2223",5,4,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.960331717868852
"2224",5,4,"STANDING","tBodyAccMag-std()",-0.915143303606557
"2225",5,4,"STANDING","tGravityAccMag-std()",-0.915143303606557
"2226",5,4,"STANDING","tBodyAccJerkMag-std()",-0.948770043278689
"2227",5,4,"STANDING","tBodyGyroMag-std()",-0.88212522147541
"2228",5,4,"STANDING","tBodyGyroJerkMag-std()",-0.957679766885246
"2229",5,4,"STANDING","fBodyAccMag-std()",-0.921836076557377
"2230",5,4,"STANDING","fBodyBodyAccJerkMag-std()",-0.94820681442623
"2231",5,4,"STANDING","fBodyBodyGyroMag-std()",-0.883439718032787
"2232",5,4,"STANDING","fBodyBodyGyroJerkMag-std()",-0.957121510491803
"2233",5,5,"STANDING","tBodyAccMag-mean()",-0.906104701071429
"2234",5,5,"STANDING","tGravityAccMag-mean()",-0.906104701071429
"2235",5,5,"STANDING","tBodyAccJerkMag-mean()",-0.956863566071429
"2236",5,5,"STANDING","tBodyGyroMag-mean()",-0.900671630714286
"2237",5,5,"STANDING","tBodyGyroJerkMag-mean()",-0.958405900892857
"2238",5,5,"STANDING","fBodyAccMag-mean()",-0.9046413925
"2239",5,5,"STANDING","fBodyBodyAccJerkMag-mean()",-0.941825903035714
"2240",5,5,"STANDING","fBodyBodyGyroMag-mean()",-0.904543921607143
"2241",5,5,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.952286438035714
"2242",5,5,"STANDING","tBodyAccMag-std()",-0.87977380125
"2243",5,5,"STANDING","tGravityAccMag-std()",-0.87977380125
"2244",5,5,"STANDING","tBodyAccJerkMag-std()",-0.942962047678571
"2245",5,5,"STANDING","tBodyGyroMag-std()",-0.867041711785714
"2246",5,5,"STANDING","tBodyGyroJerkMag-std()",-0.947970723571429
"2247",5,5,"STANDING","fBodyAccMag-std()",-0.886745170714286
"2248",5,5,"STANDING","fBodyBodyAccJerkMag-std()",-0.943601960178571
"2249",5,5,"STANDING","fBodyBodyGyroMag-std()",-0.868913993928571
"2250",5,5,"STANDING","fBodyBodyGyroJerkMag-std()",-0.946196462857143
"2251",5,6,"STANDING","tBodyAccMag-mean()",-0.945022876491228
"2252",5,6,"STANDING","tGravityAccMag-mean()",-0.945022876491228
"2253",5,6,"STANDING","tBodyAccJerkMag-mean()",-0.967102436140351
"2254",5,6,"STANDING","tBodyGyroMag-mean()",-0.939404744385965
"2255",5,6,"STANDING","tBodyGyroJerkMag-mean()",-0.963406222982456
"2256",5,6,"STANDING","fBodyAccMag-mean()",-0.945949804035088
"2257",5,6,"STANDING","fBodyBodyAccJerkMag-mean()",-0.955914005438597
"2258",5,6,"STANDING","fBodyBodyGyroMag-mean()",-0.926664297017544
"2259",5,6,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.955425138245614
"2260",5,6,"STANDING","tBodyAccMag-std()",-0.939310249649123
"2261",5,6,"STANDING","tGravityAccMag-std()",-0.939310249649123
"2262",5,6,"STANDING","tBodyAccJerkMag-std()",-0.956099145964912
"2263",5,6,"STANDING","tBodyGyroMag-std()",-0.915891572982456
"2264",5,6,"STANDING","tBodyGyroJerkMag-std()",-0.952536233859649
"2265",5,6,"STANDING","fBodyAccMag-std()",-0.94456410754386
"2266",5,6,"STANDING","fBodyBodyAccJerkMag-std()",-0.95538157877193
"2267",5,6,"STANDING","fBodyBodyGyroMag-std()",-0.923108761578947
"2268",5,6,"STANDING","fBodyBodyGyroJerkMag-std()",-0.952088499473684
"2269",5,7,"STANDING","tBodyAccMag-mean()",-0.942724659245283
"2270",5,7,"STANDING","tGravityAccMag-mean()",-0.942724659245283
"2271",5,7,"STANDING","tBodyAccJerkMag-mean()",-0.973381306226415
"2272",5,7,"STANDING","tBodyGyroMag-mean()",-0.943425564528302
"2273",5,7,"STANDING","tBodyGyroJerkMag-mean()",-0.977377083018868
"2274",5,7,"STANDING","fBodyAccMag-mean()",-0.945611450377358
"2275",5,7,"STANDING","fBodyBodyAccJerkMag-mean()",-0.967417888301887
"2276",5,7,"STANDING","fBodyBodyGyroMag-mean()",-0.93870498490566
"2277",5,7,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.973671168679245
"2278",5,7,"STANDING","tBodyAccMag-std()",-0.933590156792453
"2279",5,7,"STANDING","tGravityAccMag-std()",-0.933590156792453
"2280",5,7,"STANDING","tBodyAccJerkMag-std()",-0.968566356037736
"2281",5,7,"STANDING","tBodyGyroMag-std()",-0.918438958867924
"2282",5,7,"STANDING","tBodyGyroJerkMag-std()",-0.97210793
"2283",5,7,"STANDING","fBodyAccMag-std()",-0.93728796509434
"2284",5,7,"STANDING","fBodyBodyAccJerkMag-std()",-0.969092161886792
"2285",5,7,"STANDING","fBodyBodyGyroMag-std()",-0.919848139056604
"2286",5,7,"STANDING","fBodyBodyGyroJerkMag-std()",-0.971899418301887
"2287",5,8,"STANDING","tBodyAccMag-mean()",-0.953762884074074
"2288",5,8,"STANDING","tGravityAccMag-mean()",-0.953762884074074
"2289",5,8,"STANDING","tBodyAccJerkMag-mean()",-0.984920797777778
"2290",5,8,"STANDING","tBodyGyroMag-mean()",-0.952848496851852
"2291",5,8,"STANDING","tBodyGyroJerkMag-mean()",-0.987580587777778
"2292",5,8,"STANDING","fBodyAccMag-mean()",-0.953746070740741
"2293",5,8,"STANDING","fBodyBodyAccJerkMag-mean()",-0.979745872037037
"2294",5,8,"STANDING","fBodyBodyGyroMag-mean()",-0.964564224074074
"2295",5,8,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.983709233333333
"2296",5,8,"STANDING","tBodyAccMag-std()",-0.937187185222222
"2297",5,8,"STANDING","tGravityAccMag-std()",-0.937187185222222
"2298",5,8,"STANDING","tBodyAccJerkMag-std()",-0.979932239074074
"2299",5,8,"STANDING","tBodyGyroMag-std()",-0.95322478962963
"2300",5,8,"STANDING","tBodyGyroJerkMag-std()",-0.982460332222222
"2301",5,8,"STANDING","fBodyAccMag-std()",-0.938628186322222
"2302",5,8,"STANDING","fBodyBodyAccJerkMag-std()",-0.979135440925926
"2303",5,8,"STANDING","fBodyBodyGyroMag-std()",-0.954119826296296
"2304",5,8,"STANDING","fBodyBodyGyroJerkMag-std()",-0.981832336296296
"2305",5,9,"STANDING","tBodyAccMag-mean()",-0.906104701071429
"2306",5,9,"STANDING","tGravityAccMag-mean()",-0.906104701071429
"2307",5,9,"STANDING","tBodyAccJerkMag-mean()",-0.956863566071429
"2308",5,9,"STANDING","tBodyGyroMag-mean()",-0.900671630714286
"2309",5,9,"STANDING","tBodyGyroJerkMag-mean()",-0.958405900892857
"2310",5,9,"STANDING","fBodyAccMag-mean()",-0.9046413925
"2311",5,9,"STANDING","fBodyBodyAccJerkMag-mean()",-0.941825903035714
"2312",5,9,"STANDING","fBodyBodyGyroMag-mean()",-0.904543921607143
"2313",5,9,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.952286438035714
"2314",5,9,"STANDING","tBodyAccMag-std()",-0.87977380125
"2315",5,9,"STANDING","tGravityAccMag-std()",-0.87977380125
"2316",5,9,"STANDING","tBodyAccJerkMag-std()",-0.942962047678571
"2317",5,9,"STANDING","tBodyGyroMag-std()",-0.867041711785714
"2318",5,9,"STANDING","tBodyGyroJerkMag-std()",-0.947970723571429
"2319",5,9,"STANDING","fBodyAccMag-std()",-0.886745170714286
"2320",5,9,"STANDING","fBodyBodyAccJerkMag-std()",-0.943601960178571
"2321",5,9,"STANDING","fBodyBodyGyroMag-std()",-0.868913993928571
"2322",5,9,"STANDING","fBodyBodyGyroJerkMag-std()",-0.946196462857143
"2323",5,10,"STANDING","tBodyAccMag-mean()",-0.945022876491228
"2324",5,10,"STANDING","tGravityAccMag-mean()",-0.945022876491228
"2325",5,10,"STANDING","tBodyAccJerkMag-mean()",-0.967102436140351
"2326",5,10,"STANDING","tBodyGyroMag-mean()",-0.939404744385965
"2327",5,10,"STANDING","tBodyGyroJerkMag-mean()",-0.963406222982456
"2328",5,10,"STANDING","fBodyAccMag-mean()",-0.945949804035088
"2329",5,10,"STANDING","fBodyBodyAccJerkMag-mean()",-0.955914005438597
"2330",5,10,"STANDING","fBodyBodyGyroMag-mean()",-0.926664297017544
"2331",5,10,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.955425138245614
"2332",5,10,"STANDING","tBodyAccMag-std()",-0.939310249649123
"2333",5,10,"STANDING","tGravityAccMag-std()",-0.939310249649123
"2334",5,10,"STANDING","tBodyAccJerkMag-std()",-0.956099145964912
"2335",5,10,"STANDING","tBodyGyroMag-std()",-0.915891572982456
"2336",5,10,"STANDING","tBodyGyroJerkMag-std()",-0.952536233859649
"2337",5,10,"STANDING","fBodyAccMag-std()",-0.94456410754386
"2338",5,10,"STANDING","fBodyBodyAccJerkMag-std()",-0.95538157877193
